Atualizado - Pokemon | 1001 - Wo-chien
Atualizado - Pokemon Ability | Pokemon ID: 10162 - Ability Id: 257 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10162 - Ability Id: 107 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10162 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10162 - Stat ID: 2 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10162 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10162 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10162 - Stat ID: 5 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10162 - Stat ID: 6 - Base Stat: 90 - Effort: 1

Já cadastrado  - Pokemon Color | Pokemon ID: 10162 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10162 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10162 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10162 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10162 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 77 - Pokemon Id To: 78 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10163 - Rapidash-galar

Atualizado - Pokemon Ability | Pokemon ID: 10163 - Ability Id: 50 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10163 - Ability Id: 257 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10163 - Ability Id: 107 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10163 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10163 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10163 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10163 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10163 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10163 - Stat ID: 6 - Base Stat: 105 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10163 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10163 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10163 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10163 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10163 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 77 - Pokemon Id To: 78 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10164 - Slowpoke-galar

Atualizado - Pokemon Ability | Pokemon ID: 10164 - Ability Id: 82 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10164 - Ability Id: 20 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10164 - Ability Id: 144 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10164 - Stat ID: 1 - Base Stat: 90 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10164 - Stat ID: 2 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10164 - Stat ID: 3 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10164 - Stat ID: 4 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10164 - Stat ID: 5 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10164 - Stat ID: 6 - Base Stat: 15 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10164 - Color ID: 6

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10164 - Egg Group ID: 1
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10164 - Egg Group ID: 2

Já cadastrado  - Pokemon Generation | Pokemon ID: 10164 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10164 - Habitat ID: 9

Já cadastrado  - Pokemon Shape | Pokemon ID: 10164 - Shape ID: 8


-------------------------

Atualizado - Pokemon | 10165 - Slowbro-galar

Atualizado - Pokemon Ability | Pokemon ID: 10165 - Ability Id: 259 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10165 - Ability Id: 20 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10165 - Ability Id: 144 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10165 - Stat ID: 1 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10165 - Stat ID: 2 - Base Stat: 100 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10165 - Stat ID: 3 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10165 - Stat ID: 4 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10165 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10165 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10165 - Color ID: 6

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10165 - Egg Group ID: 1
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10165 - Egg Group ID: 2

Já cadastrado  - Pokemon Generation | Pokemon ID: 10165 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10165 - Habitat ID: 9

Já cadastrado  - Pokemon Shape | Pokemon ID: 10165 - Shape ID: 6


-------------------------

Atualizado - Pokemon | 10166 - Farfetchd-galar

Atualizado - Pokemon Ability | Pokemon ID: 10166 - Ability Id: 80 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10166 - Ability Id: 113 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10166 - Stat ID: 1 - Base Stat: 52 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10166 - Stat ID: 2 - Base Stat: 95 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10166 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10166 - Stat ID: 4 - Base Stat: 58 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10166 - Stat ID: 5 - Base Stat: 62 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10166 - Stat ID: 6 - Base Stat: 55 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10166 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10166 - Egg Group ID: 4
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10166 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10166 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10166 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10166 - Shape ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 83 - Pokemon Id To: 865 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10167 - Weezing-galar

Atualizado - Pokemon Ability | Pokemon ID: 10167 - Ability Id: 26 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10167 - Ability Id: 256 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10167 - Ability Id: 228 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10167 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10167 - Stat ID: 2 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10167 - Stat ID: 3 - Base Stat: 120 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10167 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10167 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10167 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10167 - Color ID: 7

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10167 - Egg Group ID: 11

Já cadastrado  - Pokemon Generation | Pokemon ID: 10167 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10167 - Habitat ID: 8

Já cadastrado  - Pokemon Shape | Pokemon ID: 10167 - Shape ID: 11

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 109 - Pokemon Id To: 110 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10168 - Mr-mime-galar

Atualizado - Pokemon Ability | Pokemon ID: 10168 - Ability Id: 72 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10168 - Ability Id: 251 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10168 - Ability Id: 115 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10168 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10168 - Stat ID: 2 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10168 - Stat ID: 3 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10168 - Stat ID: 4 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10168 - Stat ID: 5 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10168 - Stat ID: 6 - Base Stat: 100 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10168 - Color ID: 6

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10168 - Egg Group ID: 8

Já cadastrado  - Pokemon Generation | Pokemon ID: 10168 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10168 - Habitat ID: 8

Já cadastrado  - Pokemon Shape | Pokemon ID: 10168 - Shape ID: 12

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 439 - Pokemon Id To: 122 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 122 - Pokemon Id To: 866 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10169 - Articuno-galar

Atualizado - Pokemon Ability | Pokemon ID: 10169 - Ability Id: 172 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10169 - Stat ID: 1 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10169 - Stat ID: 2 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10169 - Stat ID: 3 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10169 - Stat ID: 4 - Base Stat: 125 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10169 - Stat ID: 5 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10169 - Stat ID: 6 - Base Stat: 95 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10169 - Color ID: 2

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10169 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10169 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10169 - Habitat ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10169 - Shape ID: 9


-------------------------

Atualizado - Pokemon | 10170 - Zapdos-galar

Atualizado - Pokemon Ability | Pokemon ID: 10170 - Ability Id: 128 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10170 - Stat ID: 1 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10170 - Stat ID: 2 - Base Stat: 125 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10170 - Stat ID: 3 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10170 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10170 - Stat ID: 5 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10170 - Stat ID: 6 - Base Stat: 100 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10170 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10170 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10170 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10170 - Habitat ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10170 - Shape ID: 9


-------------------------

Atualizado - Pokemon | 10171 - Moltres-galar

Atualizado - Pokemon Ability | Pokemon ID: 10171 - Ability Id: 201 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10171 - Stat ID: 1 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10171 - Stat ID: 2 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10171 - Stat ID: 3 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10171 - Stat ID: 4 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10171 - Stat ID: 5 - Base Stat: 125 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10171 - Stat ID: 6 - Base Stat: 90 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10171 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10171 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10171 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10171 - Habitat ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10171 - Shape ID: 9


-------------------------

Atualizado - Pokemon | 10172 - Slowking-galar

Atualizado - Pokemon Ability | Pokemon ID: 10172 - Ability Id: 261 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10172 - Ability Id: 20 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10172 - Ability Id: 144 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10172 - Stat ID: 1 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10172 - Stat ID: 2 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10172 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10172 - Stat ID: 4 - Base Stat: 110 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10172 - Stat ID: 5 - Base Stat: 110 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10172 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10172 - Color ID: 6

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10172 - Egg Group ID: 1
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10172 - Egg Group ID: 2

Já cadastrado  - Pokemon Generation | Pokemon ID: 10172 - Generation ID: 2

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10172 - Habitat ID: 9

Já cadastrado  - Pokemon Shape | Pokemon ID: 10172 - Shape ID: 6


-------------------------

Atualizado - Pokemon | 10173 - Corsola-galar

Atualizado - Pokemon Ability | Pokemon ID: 10173 - Ability Id: 133 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10173 - Ability Id: 130 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10173 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10173 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10173 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10173 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10173 - Stat ID: 5 - Base Stat: 100 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10173 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10173 - Color ID: 6

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10173 - Egg Group ID: 2
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10173 - Egg Group ID: 9

Já cadastrado  - Pokemon Generation | Pokemon ID: 10173 - Generation ID: 2

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10173 - Habitat ID: 7

Já cadastrado  - Pokemon Shape | Pokemon ID: 10173 - Shape ID: 14

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 222 - Pokemon Id To: 864 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10174 - Zigzagoon-galar

Atualizado - Pokemon Ability | Pokemon ID: 10174 - Ability Id: 53 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10174 - Ability Id: 82 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10174 - Ability Id: 95 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10174 - Stat ID: 1 - Base Stat: 38 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10174 - Stat ID: 2 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10174 - Stat ID: 3 - Base Stat: 41 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10174 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10174 - Stat ID: 5 - Base Stat: 41 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10174 - Stat ID: 6 - Base Stat: 60 - Effort: 1

Já cadastrado  - Pokemon Color | Pokemon ID: 10174 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10174 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10174 - Generation ID: 3

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10174 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10174 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 263 - Pokemon Id To: 264 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 264 - Pokemon Id To: 862 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10175 - Linoone-galar

Atualizado - Pokemon Ability | Pokemon ID: 10175 - Ability Id: 53 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10175 - Ability Id: 82 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10175 - Ability Id: 95 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10175 - Stat ID: 1 - Base Stat: 78 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10175 - Stat ID: 2 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10175 - Stat ID: 3 - Base Stat: 61 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10175 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10175 - Stat ID: 5 - Base Stat: 61 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10175 - Stat ID: 6 - Base Stat: 100 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10175 - Color ID: 9

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10175 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10175 - Generation ID: 3

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10175 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10175 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 263 - Pokemon Id To: 264 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 264 - Pokemon Id To: 862 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10176 - Darumaka-galar

Atualizado - Pokemon Ability | Pokemon ID: 10176 - Ability Id: 55 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10176 - Ability Id: 39 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10176 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10176 - Stat ID: 2 - Base Stat: 90 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10176 - Stat ID: 3 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10176 - Stat ID: 4 - Base Stat: 15 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10176 - Stat ID: 5 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10176 - Stat ID: 6 - Base Stat: 50 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10176 - Color ID: 8

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10176 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10176 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10176 - Shape ID: 12

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 554 - Pokemon Id To: 555 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10177 - Darmanitan-galar-standard

Atualizado - Pokemon Ability | Pokemon ID: 10177 - Ability Id: 255 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10177 - Ability Id: 161 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10177 - Stat ID: 1 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10177 - Stat ID: 2 - Base Stat: 140 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10177 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10177 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10177 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10177 - Stat ID: 6 - Base Stat: 95 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10177 - Color ID: 8

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10177 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10177 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10177 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 554 - Pokemon Id To: 555 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10178 - Darmanitan-galar-zen

Atualizado - Pokemon Ability | Pokemon ID: 10178 - Ability Id: 255 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10178 - Ability Id: 161 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10178 - Stat ID: 1 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10178 - Stat ID: 2 - Base Stat: 160 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10178 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10178 - Stat ID: 4 - Base Stat: 30 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10178 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10178 - Stat ID: 6 - Base Stat: 135 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10178 - Color ID: 8

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10178 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10178 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10178 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 554 - Pokemon Id To: 555 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10179 - Yamask-galar

Atualizado - Pokemon Ability | Pokemon ID: 10179 - Ability Id: 254 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10179 - Stat ID: 1 - Base Stat: 38 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10179 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10179 - Stat ID: 3 - Base Stat: 85 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10179 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10179 - Stat ID: 5 - Base Stat: 65 - Effort: 0
